dateRep,day,month,year,cases,deaths,countries,geoId,countryterritoryCode,popData2018,continentExp,%ch_c,cases_yest,%ch_d,deaths_yest,tot_cases,tot_deaths,deaths/cases,ln_cases,ln_deaths,ln_tot_cases,ln_tot_deaths,%_chg_cases,%_chg_deaths,%_chg_tot_cases,%_chg_tot_deaths,days_into_sickness,starting_date,day_of_evol
2019-12-31,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-01,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-02,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-03,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-04,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-05,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-06,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-07,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-08,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-09,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-10,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-11,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-12,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-13,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-14,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-15,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-16,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-17,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-18,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-19,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-20,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-21,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-22,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-23,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-24,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-25,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-26,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-27,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-28,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-29,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-30,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-01-31,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-01,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-02,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-03,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-04,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-05,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-06,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-07,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-08,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-09,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-10,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-11,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-12,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-13,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-14,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-15,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-16,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-17,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-18,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-19,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-20,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-21,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-22,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-23,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-24,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-25,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-26,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,-1.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-27,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-28,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-02-29,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-01,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-02,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-08,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,4,0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,0.0,3.0,0.0,35.0,2020-03-23,0
2020-03-11,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,3,0.0,0.0,7,0,0.0,1.0986122886681098,0.0,1.9459101490553132,0.0,0.0,0.0,0.75,0.0,35.0,2020-03-23,0
2020-03-15,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,3,0.0,0.0,10,0,0.0,1.0986122886681098,0.0,2.302585092994046,0.0,0.0,0.0,0.4285714285714286,0.0,35.0,2020-03-23,0
2020-03-16,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia,1.0,3,0.0,0.0,16,0,0.0,1.791759469228055,0.0,2.772588722239781,0.0,1.0,0.0,0.6000000000000001,0.0,35.0,2020-03-23,0
2020-03-17,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia,-0.16666666666666663,6,0.0,0.0,21,0,0.0,1.6094379124341003,0.0,3.044522437723423,0.0,-0.16666666666666663,0.0,0.3125,0.0,35.0,2020-03-23,0
2020-03-18,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,-0.8,5,0.0,0.0,22,0,0.0,0.0,0.0,3.091042453358316,0.0,-0.8,0.0,0.04761904761904767,0.0,35.0,2020-03-23,0
2020-03-19,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,-1.0,1,0.0,0.0,22,0,0.0,0.0,0.0,3.091042453358316,0.0,-1.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-20,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,22,0,0.0,0.0,0.0,3.091042453358316,0.0,0.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-21,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,24,0,0.0,0.6931471805599453,0.0,3.1780538303479458,0.0,0.0,0.0,0.09090909090909083,0.0,35.0,2020-03-23,0
2020-03-22,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,-1.0,2,0.0,0.0,24,0,0.0,0.0,0.0,3.1780538303479458,0.0,-1.0,0.0,0.0,0.0,35.0,2020-03-23,0
2020-03-23,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,34,0,0.0,2.302585092994046,0.0,3.5263605246161616,0.0,0.0,0.0,0.41666666666666674,0.0,35.0,2020-03-23,0
2020-03-24,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia,-0.4,10,0.0,0.0,40,1,0.025,1.791759469228055,0.0,3.6888794541139363,0.0,-0.4,0.0,0.17647058823529416,0.0,35.0,2020-03-23,1
2020-03-25,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,-0.6666666666666667,6,-1.0,1.0,42,1,0.023809523809523808,0.6931471805599453,0.0,3.7376696182833684,0.0,-0.6666666666666667,-1.0,0.050000000000000044,0.0,35.0,2020-03-23,2
2020-03-26,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia,15.5,2,0.0,0.0,75,1,0.013333333333333334,3.4965075614664802,0.0,4.31748811353631,0.0,15.5,0.0,0.7857142857142858,0.0,35.0,2020-03-23,3
2020-03-27,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,-1.0,33,0.0,0.0,75,1,0.013333333333333334,0.0,0.0,4.31748811353631,0.0,-1.0,0.0,0.0,0.0,35.0,2020-03-23,4
2020-03-28,28,3,2020,16,1,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,91,2,0.02197802197802198,2.772588722239781,0.0,4.51085950651685,0.6931471805599453,0.0,0.0,0.21333333333333337,1.0,35.0,2020-03-23,5
2020-03-29,29,3,2020,15,1,Afghanistan,AF,AFG,37172386.0,Asia,-0.0625,16,0.0,1.0,106,3,0.02830188679245283,2.70805020110221,0.0,4.663439094112067,1.0986122886681098,-0.0625,0.0,0.16483516483516492,0.5,35.0,2020-03-23,6
2020-03-30,30,3,2020,8,1,Afghanistan,AF,AFG,37172386.0,Asia,-0.4666666666666667,15,0.0,1.0,114,4,0.03508771929824561,2.0794415416798357,0.0,4.736198448394496,1.3862943611198906,-0.4666666666666667,0.0,0.07547169811320753,0.33333333333333326,35.0,2020-03-23,7
2020-03-31,31,3,2020,27,0,Afghanistan,AF,AFG,37172386.0,Asia,2.375,8,-1.0,1.0,141,4,0.028368794326241134,3.295836866004329,0.0,4.948759890378168,1.3862943611198906,2.375,-1.0,0.23684210526315796,0.0,35.0,2020-03-23,8
2020-04-01,1,4,2020,25,0,Afghanistan,AF,AFG,37172386.0,Asia,-0.07407407407407407,27,0.0,0.0,166,4,0.024096385542168676,3.2188758248682006,0.0,5.111987788356544,1.3862943611198906,-0.07407407407407407,0.0,0.17730496453900702,0.0,35.0,2020-03-23,9
2020-04-02,2,4,2020,26,0,Afghanistan,AF,AFG,37172386.0,Asia,0.040000000000000036,25,0.0,0.0,192,4,0.020833333333333332,3.258096538021482,0.0,5.2574953720277815,1.3862943611198906,0.040000000000000036,0.0,0.15662650602409633,0.0,35.0,2020-03-23,10
2020-04-03,3,4,2020,43,0,Afghanistan,AF,AFG,37172386.0,Asia,0.6538461538461537,26,0.0,0.0,235,4,0.01702127659574468,3.7612001156935624,0.0,5.459585514144159,1.3862943611198906,0.6538461538461537,0.0,0.22395833333333326,0.0,35.0,2020-03-23,11
2020-04-04,4,4,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,-1.0,43,0.0,0.0,235,4,0.01702127659574468,0.0,0.0,5.459585514144159,1.3862943611198906,-1.0,0.0,0.0,0.0,35.0,2020-03-23,12
2020-04-05,5,4,2020,35,1,Afghanistan,AF,AFG,37172386.0,Asia,0.0,0,0.0,0.0,270,5,0.018518518518518517,3.5553480614894135,0.0,5.598421958998375,1.6094379124341003,0.0,0.0,0.14893617021276606,0.25,35.0,2020-03-23,13
2020-04-06,6,4,2020,29,2,Afghanistan,AF,AFG,37172386.0,Asia,-0.17142857142857137,35,1.0,1.0,299,7,0.023411371237458192,3.367295829986474,0.6931471805599453,5.700443573390687,1.9459101490553132,-0.17142857142857137,1.0,0.1074074074074074,0.3999999999999999,35.0,2020-03-23,14
2020-04-07,7,4,2020,38,0,Afghanistan,AF,AFG,37172386.0,Asia,0.31034482758620685,29,-1.0,2.0,337,7,0.020771513353115726,3.6375861597263857,0.0,5.820082930352362,1.9459101490553132,0.31034482758620685,-1.0,0.1270903010033444,0.0,35.0,2020-03-23,15
2020-04-08,8,4,2020,30,4,Afghanistan,AF,AFG,37172386.0,Asia,-0.21052631578947367,38,0.0,0.0,367,11,0.02997275204359673,3.4011973816621555,1.3862943611198906,5.905361848054571,2.3978952727983707,-0.21052631578947367,0.0,0.08902077151335308,0.5714285714285714,35.0,2020-03-23,16
2020-04-09,9,4,2020,56,3,Afghanistan,AF,AFG,37172386.0,Asia,0.8666666666666667,30,-0.25,4.0,423,14,0.03309692671394799,4.02535169073515,1.0986122886681098,6.0473721790462776,2.6390573296152584,0.8666666666666667,-0.25,0.15258855585831066,0.2727272727272727,35.0,2020-03-23,17
2020-04-10,10,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,0.08928571428571419,56,-0.6666666666666667,3.0,484,15,0.030991735537190084,4.110873864173311,0.0,6.182084906716632,2.70805020110221,0.08928571428571419,-0.6666666666666667,0.1442080378250592,0.0714285714285714,35.0,2020-03-23,18
2020-04-11,11,4,2020,37,0,Afghanistan,AF,AFG,37172386.0,Asia,-0.39344262295081966,61,-1.0,1.0,521,15,0.028790786948176585,3.6109179126442243,0.0,6.255750041753367,2.70805020110221,-0.39344262295081966,-1.0,0.07644628099173545,0.0,35.0,2020-03-23,19
2020-04-12,12,4,2020,34,3,Afghanistan,AF,AFG,37172386.0,Asia,-0.08108108108108103,37,0.0,0.0,555,18,0.032432432432432434,3.5263605246161616,1.0986122886681098,6.318968113746434,2.8903717578961645,-0.08108108108108103,0.0,0.06525911708253362,0.19999999999999996,35.0,2020-03-23,20
2020-04-13,13,4,2020,52,0,Afghanistan,AF,AFG,37172386.0,Asia,0.5294117647058822,34,-1.0,3.0,607,18,0.029654036243822075,3.9512437185814275,0.0,6.408528791059498,2.8903717578961645,0.5294117647058822,-1.0,0.09369369369369362,0.0,35.0,2020-03-23,21
2020-04-14,14,4,2020,58,3,Afghanistan,AF,AFG,37172386.0,Asia,0.11538461538461542,52,0.0,0.0,665,21,0.031578947368421054,4.060443010546419,1.0986122886681098,6.499787040655854,3.044522437723423,0.11538461538461542,0.0,0.09555189456342661,0.16666666666666674,35.0,2020-03-23,22
2020-04-15,15,4,2020,49,2,Afghanistan,AF,AFG,37172386.0,Asia,-0.15517241379310343,58,-0.33333333333333337,3.0,714,23,0.03221288515406162,3.8918202981106265,0.6931471805599453,6.570882962339584,3.1354942159291497,-0.15517241379310343,-0.33333333333333337,0.0736842105263158,0.09523809523809534,35.0,2020-03-23,23
2020-04-16,16,4,2020,70,2,Afghanistan,AF,AFG,37172386.0,Asia,0.4285714285714286,49,0.0,2.0,784,25,0.03188775510204082,4.248495242049359,0.6931471805599453,6.664409020350408,3.2188758248682006,0.4285714285714286,0.0,0.0980392156862746,0.08695652173913038,35.0,2020-03-23,24
2020-04-17,17,4,2020,10,4,Afghanistan,AF,AFG,37172386.0,Asia,-0.8571428571428572,70,1.0,2.0,794,29,0.036523929471032744,2.302585092994046,1.3862943611198906,6.677083461247136,3.367295829986474,-0.8571428571428572,1.0,0.012755102040816313,0.15999999999999992,35.0,2020-03-23,25
2020-04-18,18,4,2020,51,1,Afghanistan,AF,AFG,37172386.0,Asia,4.1,10,-0.75,4.0,845,30,0.03550295857988166,3.9318256327243257,0.0,6.739336627357174,3.4011973816621555,4.1,-0.75,0.06423173803526439,0.034482758620689724,35.0,2020-03-23,26
2020-04-19,19,4,2020,63,0,Afghanistan,AF,AFG,37172386.0,Asia,0.23529411764705888,51,-1.0,1.0,908,30,0.03303964757709251,4.143134726391533,0.0,6.811244378601294,3.4011973816621555,0.23529411764705888,-1.0,0.0745562130177515,0.0,35.0,2020-03-23,27
2020-04-20,20,4,2020,88,3,Afghanistan,AF,AFG,37172386.0,Asia,0.39682539682539675,63,0.0,0.0,996,33,0.03313253012048193,4.477336814478207,1.0986122886681098,6.903747257584598,3.4965075614664802,0.39682539682539675,0.0,0.09691629955947145,0.10000000000000009,35.0,2020-03-23,28
2020-04-21,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia,-0.6022727272727273,88,-0.33333333333333337,3.0,1031,35,0.03394762366634336,3.5553480614894135,0.6931471805599453,6.93828448401696,3.5553480614894135,-0.6022727272727273,-0.33333333333333337,0.03514056224899598,0.06060606060606055,35.0,2020-03-23,29
2020-04-22,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,0.7428571428571429,35,-0.5,2.0,1092,36,0.03296703296703297,4.110873864173311,0.0,6.9957661563048505,3.58351893845611,0.7428571428571429,-0.5,0.05916585838991262,0.02857142857142847,35.0,2020-03-23,30
2020-04-23,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia,0.3770491803278688,61,3.0,1.0,1176,40,0.034013605442176874,4.430816798843313,1.3862943611198906,7.069874128458572,3.6888794541139363,0.3770491803278688,3.0,0.07692307692307687,0.11111111111111116,35.0,2020-03-23,31
2020-04-24,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia,0.25,84,-0.5,4.0,1281,42,0.03278688524590164,4.653960350157523,0.6931471805599453,7.155396301896734,3.7376696182833684,0.25,-0.5,0.08928571428571419,0.050000000000000044,35.0,2020-03-23,32
2020-04-25,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia,-0.33333333333333337,105,-0.5,2.0,1351,43,0.03182827535159141,4.248495242049359,0.0,7.208600337960199,3.7612001156935624,-0.33333333333333337,-0.5,0.05464480874316946,0.023809523809523725,35.0,2020-03-23,33
2020-04-26,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia,0.6000000000000001,70,3.0,1.0,1463,47,0.03212576896787423,4.718498871295094,1.3862943611198906,7.288244401020124,3.8501476017100584,0.6000000000000001,3.0,0.08290155440414515,0.09302325581395343,35.0,2020-03-23,34
2020-04-27,27,4,2020,68,21,Afghanistan,AF,AFG,37172386.0,Asia,-0.3928571428571429,112,4.25,4.0,1531,68,0.04441541476159373,4.219507705176107,3.044522437723423,7.333676395657684,4.219507705176107,-0.3928571428571429,4.25,0.04647983595352012,0.44680851063829796,35.0,2020-03-23,35
2020-03-09,9,3,2020,2,0,Albania,AL,ALB,2866376.0,Europe,-0.9705882352941176,68,-1.0,21.0,2,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.9705882352941176,-1.0,-0.9986936642717178,-1.0,44.0,2020-03-14,0
2020-03-10,10,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,1.0,2,0.0,0.0,6,0,0.0,1.3862943611198906,0.0,1.791759469228055,0.0,1.0,0.0,2.0,0.0,44.0,2020-03-14,0
2020-03-11,11,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,0.0,4,0.0,0.0,10,0,0.0,1.3862943611198906,0.0,2.302585092994046,0.0,0.0,0.0,0.6666666666666667,0.0,44.0,2020-03-14,0
2020-03-12,12,3,2020,1,1,Albania,AL,ALB,2866376.0,Europe,-0.75,4,0.0,0.0,11,1,0.09090909090909091,0.0,0.0,2.3978952727983707,0.0,-0.75,0.0,0.10000000000000009,0.0,44.0,2020-03-14,0
